Epoch,D Loss,G Loss
1,1.2005508160591125,4.747270283699035
2,0.7284058052301406,3.824493546485901
3,0.3097312590479851,3.4453448915481566
4,0.3847687569260597,3.692987756729126
5,0.11901309445500374,3.093747320175171
6,0.06637398697435856,2.7767442631721497
7,0.4655744133144617,4.076764712333679
8,0.15530543304979802,3.0629474830627443
9,0.0467109926789999,2.7995289278030397
10,0.029877724908292293,2.66528263092041
11,0.021103531904518604,2.6144707870483397
12,0.015942561365664007,2.493838195800781
13,0.012980164512991905,2.4477128386497498
14,0.01105939071625471,2.429899833202362
15,0.01017073867842555,2.35475154876709
16,0.008961384445428848,2.2987269139289856
17,0.007683055931702256,2.2753511476516723
18,0.007001429423689842,2.2104313373565674
19,0.00620218045078218,2.1305727672576906
20,0.005952662192285061,2.0928709435462953
21,0.005649720532819629,2.1517716670036315
22,0.005022421609610319,2.229996702671051
23,0.004534872081130743,2.183265063762665
24,0.004049367592670023,2.078982765674591
25,0.0036233081854879856,1.9892359757423401
26,0.0033783699106425045,1.8791884565353394
27,0.0030533553380519152,1.8355671787261962
28,0.002855330309830606,1.817866792678833
29,0.002597139477729797,1.7915360188484193
30,0.0023866032250225546,1.779070920944214
31,0.002184214456938207,1.7549018549919129
32,0.002058630210813135,1.7511647391319274
33,0.0019349315809085966,1.7583087420463561
34,0.0018051490769721568,1.69339768409729
35,0.0017076809867285193,1.6766506338119507
36,0.0016062415996566414,1.6815647649765015
37,0.001498813594225794,1.6374812054634094
38,0.0014237200515344738,1.6152278327941894
39,0.0013398819626308978,1.6164259243011474
40,0.0012798762740567327,1.624167697429657
41,0.0012075890018604695,1.6027384066581727
42,0.0011409146524965763,1.5987368035316467
43,0.0010849654546473174,1.6066531038284302
44,0.0010249727685004472,1.6055734419822694
45,0.0009788114635739475,1.5957856202125549
46,0.0009450438746716828,1.6174307203292846
47,0.0008863323892001063,1.5918618249893188
48,0.0009325748076662421,1.6832061529159545
49,0.0009178157360292971,1.706196234226227
50,0.0008684621972497552,1.5333469891548157
51,0.0007949137000832707,1.5222178506851196
52,0.0007561845681630075,1.4786992144584656
53,0.0007241086079739034,1.4445892071723938
54,0.0006870604085270315,1.4347391080856324
55,0.0006562284519895912,1.4390158557891846
56,0.0006195883557666093,1.4415358591079712
57,0.0005848254880402238,1.4445524764060975
58,0.0005676480627153069,1.4706655955314636
59,0.0005392820743145421,1.46240079164505
60,0.0005102112295571714,1.4387573456764222
61,0.0004811285057803616,1.464449245929718
62,0.00046273191517684606,1.4613570666313171
63,0.00043920965224970133,1.411716890335083
64,0.0004208804032532498,1.4336607789993285
65,0.00039914606953971087,1.4083552503585814
66,0.0003821381705347449,1.42255038022995
67,0.0003650282305898145,1.410642421245575
68,0.00035765848937444386,1.4373918652534485
69,0.0003410870145307854,1.4365643334388734
70,0.00033508063002955167,1.4181905579566956
71,0.00032802074623759835,1.3945049929618836
72,0.0003168895223643631,1.3975228953361511
73,0.00030499381420668215,1.3960599160194398
74,0.00029850983584765343,1.390904836654663
75,0.00028881557227578014,1.3787690353393556
76,0.000277133880299516,1.3852887964248657
77,0.00026842812134418635,1.3840115761756897
78,0.0002566768662654795,1.3564509916305543
79,0.00024817461322527377,1.371265242099762
80,8.626942901651491,13.289028391838073
81,1.4844984686374665,2.5721765112876893
82,1.5049063992500304,2.454894368648529
83,1.6446048307418824,3.040232870578766
84,1.2343058502674102,2.362899650335312
85,0.7426530814170837,2.232415144443512
86,0.7009973174333572,1.897833194732666
87,0.6138536435365677,1.9852496373653412
88,0.8790114343166351,3.4089035892486574
89,0.9995875823497772,2.8694559049606325
90,1.1843382835388183,3.909641394615173
91,0.6976904910802841,2.9166455984115602
92,0.5927037459611892,3.465718536376953
93,0.2559244900941849,2.262581980228424
94,0.16958458468317986,2.6283353924751283
95,0.10330883458256722,1.9030860733985902
96,0.09799221977591514,2.4632689785957336
97,0.06245359018445015,1.7965202260017394
98,0.048506972268223765,2.075363903045654
99,0.03984342571347952,2.263675355911255
100,0.03728739317506552,2.341897575855255
101,0.6160795724391938,4.4604253315925595
102,0.24701953336596488,2.3415227484703065
103,1.048282929956913,2.9374666094779966
104,0.42380218088626864,1.9647776532173156
105,0.14513431012630462,1.9192676544189453
106,0.15600470334291458,2.1259588503837588
107,0.05628942281007767,1.3498631310462952
108,0.0376697001978755,1.559779076576233
109,0.04175167378038168,1.5580714917182923
110,0.02779511358588934,1.1942114210128785
111,0.023487304374575614,1.4510428786277771
112,0.3381668204441667,2.312691252231598
113,0.055938531681895255,1.232930178642273
114,0.20194850787520408,4.118586106300354
115,0.14714331701397895,2.177112753391266
116,0.040124232955276964,1.311220576763153
117,0.025729233752936124,1.1467431998252868
118,0.022322127297520637,1.1062407290935516
119,0.018094669729471206,0.9684676718711853
120,0.01740590777248144,0.8781607627868653
121,0.013139000926166773,0.8271803855895996
122,0.015368244461715221,1.0086873137950898
123,0.017395163401961327,1.0646213066577912
124,0.05835827454924583,1.7054572474956513
125,0.05917449001222849,2.202460534572601
126,0.4686742127686739,1.8705343508720398
127,0.16208846181631087,1.4562383222579955
128,0.04335540227591991,1.2293492531776429
129,0.06410788174718618,1.1763021910190583
130,0.04282101649791002,0.9878071630001068
131,0.025783616583794355,0.9144247567653656
132,0.014779874254018069,0.9298971962928771
133,0.031080634919926523,1.5479692506790161
134,0.011676670080050825,1.5348803877830506
135,0.0074382467288523916,1.1535667622089385
136,0.0063085444457828994,0.995615451335907
137,0.005344618130475282,0.9721178317070007
138,0.004729354726150632,0.9798093366622925
139,0.004172889082692564,1.0256996798515319
140,0.003937016553245485,1.0098784923553468
141,0.0036288814479485156,0.9747693920135498
142,0.003623932031914592,1.0189216148853302
143,0.003197715226560831,1.014387810230255
144,0.0029522598907351493,1.0054486429691314
145,0.0029930123779922722,1.00336132645607
146,0.0027457644883543252,1.001672284603119
147,0.002772015444934368,1.0068209314346312
148,0.0027176826959475877,1.0155355823040009
149,0.0023230584897100926,1.0038322007656098
150,0.0024241981585510076,1.0226468420028687
151,0.002647038707509637,1.0386105155944825
152,0.002093382268212736,1.0112307798862457
153,0.0023402872565202416,1.0285644185543061
154,0.0023251734720543026,1.021878455877304
155,0.00195454511558637,1.0015685987472533
156,0.0018111760099418462,1.030340713262558
157,0.0017623383295722306,1.030504550933838
158,0.0022551720892079173,1.0684944152832032
159,0.004818503230344504,1.0039406108856201
160,0.002583629155997187,1.0309786367416383
161,0.0034244522103108466,1.0893280160427095
162,0.0020242718677036466,1.0956300139427184
163,0.0018660546955652534,1.1225470519065857
164,0.001762069840915501,1.1056492114067078
165,0.00165132726309821,1.149582130908966
166,0.0026893754326738416,1.1196505951881408
167,0.0018638182943686843,1.0020621836185455
168,0.001603817583527416,1.0515408170223237
169,0.0017081415629945696,1.0407220649719238
170,0.0014640191954094918,1.050367968082428
171,0.0012926479359157384,1.0423174500465393
172,0.0012490761559456587,1.0748254418373109
173,0.5065683248429559,1.9167346835136414
174,0.06943496819585562,1.6889568948745728
175,0.008972918326035141,1.2111333227157592
176,0.007539334073662758,1.1461909127235412
177,0.0059454765729606155,1.1560168933868409
178,0.00451904303394258,1.0316697454452515
179,0.0040911575127393005,0.9789298355579377
180,0.0036796170147135854,0.946978931427002
181,0.0034037027088925243,1.0079651331901551
182,0.0031953128380700947,0.9905527925491333
183,0.0031288978969678284,0.9960534071922302
184,0.0029358613304793836,1.0355740451812745
185,0.0025816270150244235,1.020016256570816
186,0.002529964200221002,1.0486717557907104
187,0.0032724345615133643,1.1101379132270812
188,0.002188972760923207,1.036132333278656
189,0.0018119856994599105,1.0074547839164734
190,0.0021849646256305276,0.9871438074111939
191,0.0037686649733223022,1.086910011768341
192,0.0061315788468346,1.3544073951244355
193,0.0029036088706925513,1.0525673699378968
194,0.002108497454319149,0.8881105530261993
195,0.0015847408887930214,0.8822344994544983
196,2.5758169391076082,1.8108421778678894
197,0.05110391441732645,1.4458169531822205
198,0.021730178520083427,1.2472213172912598
199,0.01495293779298663,1.1835608410835265
200,0.011384271029382944,1.2217640924453734
201,0.007106100637465715,1.2744952726364136
202,0.005408212943002581,1.1434161925315858
203,0.004990306841209531,1.0835260939598084
204,0.0050876936363056305,1.068038854598999
205,0.004246016046963632,1.062130296230316
206,0.0036221288656815885,1.0676695322990417
207,0.0036594827845692636,1.0148906195163727
208,0.0029092088714241984,0.9639878404140473
209,0.002770482480991632,0.9650831651687622
210,0.0027212774683721365,0.983269054889679
211,0.0026991214719600974,1.0321064102649689
212,0.039289421257562934,1.2900400054454804
213,0.22182961838319898,1.2429298257827759
214,0.009511504294350744,0.8520464503765106
215,0.005979119734838605,0.7542700171470642
216,0.004270531795918941,0.696389502286911
217,0.004015254229307175,0.6873798549175263
218,0.01035818968899548,0.6731325209140777
219,0.0028393789334222675,0.6749901831150055
220,0.0022130337497219443,0.6576528382301331
221,0.002073211234528571,0.6762042319774628
222,0.0016909652017056943,0.6625967228412628
223,0.0016274033091031015,0.6810372865200043
224,0.0014229794417042285,0.6796983933448791
225,0.0013616447953972966,0.6734482097625732
226,0.0015721771237440407,0.6519083714485169
227,0.0013052904093638063,0.6309660732746124
228,0.0012770826055202634,0.6376491403579712
229,0.0012559501454234123,0.6728461074829102
230,0.001444518406642601,0.6267444086074829
231,0.0012991928856354207,0.5763985168933868
232,0.001156533604953438,0.5988386589288711
233,0.0010556976217776536,0.5762438297271728
234,0.0009977692388929427,0.5679187840223312
235,0.0009448377892840653,0.5706130737066268
236,0.0008674766926560551,0.5841442716121673
237,0.0007744454947533085,0.5765227031707764
238,0.0007292487472295761,0.5906902849674225
239,0.0007154168537817896,0.5738030457496643
240,0.0006763153668725863,0.6115830576419831
241,0.0006528323056409135,0.6043145167827606
242,0.0006451987766195089,0.5875066256523133
243,0.000627669480163604,0.5838126492500305
244,0.0005967994465027004,0.5806411755084991
245,0.000586626257863827,0.5931236338615418
246,0.0005472631385782734,0.6157779097557068
247,0.0005218214530032129,0.6090283012390136
248,0.00048791310167871414,0.5887854826450348
249,0.0004802700795698911,0.5873070120811462
250,0.00047462497430387883,0.5941478115320206
251,0.0005057275557192042,0.5978315651416779
252,0.0005261822562897578,0.5807335394620895
253,0.0004665104713058099,0.5433480644226074
254,0.0004520728532224894,0.5733165419101716
255,0.00044942602922674267,0.5764751565456391
256,0.0003970159764867276,0.5660027831792831
257,0.00040619439852889627,0.5731750124692917
258,0.0004415878775762394,0.5668008399009704
259,0.0003616579683148302,0.533796157836914
260,0.0003591063999920152,0.5705165672302246
261,0.0003662312074447982,0.592641566991806
262,0.0003372563130687922,0.573506453037262
263,0.0003240176080726087,0.5703497403860092
264,0.00030456058157142253,0.5539699375629425
265,0.00030085054953815415,0.5569238317012787
266,0.00030341627571033313,0.5623028874397278
267,0.0002950573357520625,0.5929245483875275
268,0.0003628500085324049,0.5774038565158844
269,0.0002833763131638989,0.547051420211792
270,0.0002719287492800504,0.563615944981575
271,0.0003092125910916366,0.5647124856710434
272,0.0002636884825187735,0.5579702126979827
273,0.000261056738672778,0.5637355756759643
274,0.00023567315744003282,0.5423831748962402
275,0.0002220425006817095,0.5532151591777802
276,0.00022909393854206428,0.5636934298276901
277,0.0002576649069669656,0.55608318567276
278,0.0002206252026371658,0.5175757962465286
279,0.0002229690074454993,0.5670074170827866
280,0.00021094093390274792,0.553627455830574
281,0.00020500501414062456,0.5347222208976745
282,0.00019881304498994723,0.5560379004478455
283,0.0001967640855582431,0.5618626391887664
284,0.0002535283923498355,0.5672973638772965
285,2.742397379205504,3.7324197643995287
286,0.021377635756507515,2.017525842189789
287,0.008929194915108383,1.773868601322174
288,0.005211050659418106,1.534675121307373
289,0.006291175154037773,1.367868151664734
290,0.0045655571017414335,1.3234032797813415
291,0.005670880291145295,1.3490437936782838
292,0.002979140258394182,1.1458338737487792
293,0.0025138314883224665,1.1173392271995544
294,0.003334130756556988,1.0799838411808014
295,0.0017909716023132205,1.0636778724193574
296,0.001180115327006206,0.9975007975101471
297,0.0011344395054038614,0.9695577478408813
298,0.0013916388840880245,0.9712588739395142
299,0.0010042917216196655,0.9541052842140197
300,0.0008930660481564701,0.976775209903717
301,0.000833182652713731,0.9367376208305359
302,0.0007569190027425065,0.9633094215393067
303,0.0010910970944678412,0.9268476819992065
304,0.0006795164186041802,0.9624451494216919
305,0.0008900737523799763,0.9378622853755951
306,0.0006561991397757084,0.9492468440532684
307,0.00074587638664525,0.9376846945285797
308,0.0005449004622641951,0.9235414946079255
309,0.0004931272676913067,0.9030663740634918
310,0.0004572043806547299,0.8814403462409973
311,0.00048338553286157547,0.8655616116523742
312,0.0007239682029467076,0.8891382491588593
313,0.00042421002523042263,0.8723063337802887
314,0.0005604808550560847,0.8475894701480865
315,0.00035997142957057806,0.8524782180786132
316,0.0004136729089077562,0.8575242364406586
317,0.00037102480535395444,0.8536416113376617
318,0.0003742485391558148,0.8526072633266449
319,0.0003338004706893116,0.8809129071235656
320,0.00030444058153079824,0.8483345484733582
321,0.00029893462167819964,0.8527141726016998
322,0.0004267016518861055,0.8511253070831298
323,0.00026494545600144195,0.8476148116588592
324,0.0004478942434070632,0.8047574901580811
325,0.00031455670337891204,0.8460661458969116
326,0.00027963956497842443,0.8258574235439301
327,0.000289054116292391,0.8463492822647095
328,0.00026884670660365373,0.8349960494041443
329,0.0002851856881170534,0.8200893318653106
330,0.3432535375613952,1.4505218398571014
331,0.015412825103849172,1.3706095671653749
332,0.005071955636376515,1.2221665978431702
333,0.0033657567645423115,1.061199655532837
334,0.005950822734739632,1.0870603978633882
335,0.008561246601166203,1.086258282661438
336,0.014319605407072231,1.2979142904281615
337,0.002285362276015803,1.2559952926635742
338,0.0018662976671475918,1.3394249081611633
339,0.0033946119295433165,1.2525249052047729
340,0.001891415063291788,1.3256443285942077
341,0.0012779221765231341,1.172699339389801
342,0.0006969007849693299,1.1943096542358398
343,0.0007175764907151461,1.1959447765350342
344,0.0009915493224980309,1.212386932373047
345,0.0005884392431471497,1.2562900519371032
346,0.0010735845571616665,1.2279659724235534
347,0.0006934717390686273,1.2596216487884522
348,0.0005166988447308541,1.2937986612319947
349,0.0004349020007066429,1.3038824439048766
350,0.00043855105643160643,1.3012118673324584
351,0.00039781829051207753,1.3247969579696655
352,0.0003496276243822649,1.3047893309593201
353,0.0003215543963597156,1.317705388069153
354,0.00032066269603092223,1.3062524843215941
355,0.00027794604509836065,1.3021998524665832
356,0.00027534412540262563,1.2789432835578918
357,0.00025614132318878545,1.2787606477737428
358,0.00025474475725786763,1.2774489617347717
359,0.00024802416563034056,1.3125933980941773
360,0.0002750875271158293,1.3312512803077698
361,0.00022459423838881774,1.3148529839515686
362,0.00020119091641390696,1.3544592833518982
363,0.00019181147421477363,1.3551639080047608
364,0.00018585557598271407,1.3766687726974487
365,0.00016543572666705586,1.3653013944625854
366,0.00017076238844310865,1.3645875144004822
367,0.0001553754425549414,1.3321184492111207
