Epoch,D Loss,G Loss
1,1.2406000518798828,6.406510562896728
2,0.7448417806625366,5.527671203613282
3,0.6518650090694428,5.754075317382813
4,0.3389151340723038,5.004019737243652
5,0.23822038292884826,5.0964882278442385
6,0.12510422438383104,5.122053699493408
7,0.07821345895528793,5.019009323120117
8,0.27103620558977126,5.17897253036499
9,0.06480249911546707,4.711976051330566
10,0.043963104486465454,4.567570323944092
11,0.03430595271289349,4.600442562103272
12,0.02843263290822506,4.568300533294678
13,0.030313939899206162,4.578798294067383
14,0.025780997797846796,4.556868591308594
15,0.0220742017775774,4.469769554138184
16,1.5263677927851678,8.043290872573852
17,0.1921229201555252,5.869005241394043
18,0.08918332487344742,5.1573381423950195
19,0.052375334948301315,4.783624076843262
20,0.03812508136034012,4.60744613647461
21,0.042932218983769414,4.603417530059814
22,0.03524112984538078,4.5260445022583005
23,0.030586861670017243,4.401002578735351
24,0.028083556815981865,4.403628358840942
25,0.023556572496891023,4.208592720031739
26,0.017542834393680096,4.14256272315979
27,0.016853627152740955,4.02838168144226
28,0.024865204878151418,4.056234521865845
29,0.01857661873102188,3.741030702590942
30,0.014750629998743534,3.681634073257446
31,0.012705012708902359,3.5435695266723632
32,0.010998870991170407,3.417625665664673
33,0.010085545890033245,3.370526657104492
34,0.010331748463213443,3.5204375076293943
35,0.008554574865847826,3.4421815490722656
36,0.00866783782839775,3.2496521568298338
37,0.007841266877949237,3.1493012714385986
38,0.007180944625288248,3.11212327003479
39,0.006187326610088349,3.002630786895752
40,0.0059883538447320465,2.9751037883758547
41,0.005311615224927664,2.8831345939636233
42,0.0051282946392893795,2.9515518283843996
43,0.004496305398643017,2.8946539306640626
44,0.0044356545899063345,2.8053046607971193
45,0.0042656486202031375,2.77446928024292
46,0.004133758312091232,2.7524308586120605
47,0.0037365065421909095,2.757107105255127
48,0.003528881026431918,2.7034841060638426
49,0.003408372467383742,2.682468137741089
50,0.0032863270957022906,2.6739081859588625
51,0.0030896332021802665,2.673186798095703
52,0.003448754670098424,2.6755974102020263
53,0.0031197891011834145,2.609954605102539
54,0.0030516065564006566,2.7120271587371825
55,0.0027738134749233723,2.770134506225586
56,0.002668714728206396,2.7583625888824463
57,0.002825315212830901,2.7217020320892336
58,0.0026452192012220623,2.739056406021118
59,0.0025759211648255587,2.728991537094116
60,0.002254275670275092,2.6790246391296386
61,0.002200810071080923,2.676790533065796
62,0.0021496478049084543,2.7046334838867185
63,0.0020249467762187123,2.6822019100189207
64,0.0019292937312275172,2.6744837284088137
65,0.0018372355494648217,2.7183304500579832
66,0.0017911891266703605,2.68996036529541
67,0.0016980062937363982,2.626681613922119
68,0.0017145820520818233,2.626342525482178
69,0.001642262083478272,2.674332370758057
70,5.07084027281031,7.059398002624512
71,0.17311965078115463,3.1999733448028564
72,0.1813172259926796,3.0184007453918458
73,0.2152828599512577,3.3248006248474122
74,0.0384842836111784,2.550941171646118
75,0.02499770350754261,2.530755739212036
76,0.020784296467900275,2.5404524612426758
77,0.016053121089935302,2.6163525772094727
78,0.010334004573523998,2.550213165283203
79,0.008409180957823992,2.5217221069335936
80,0.007896260768175125,2.422760124206543
81,0.006569387000054121,2.2264757919311524
82,0.006025682333856821,2.076115412712097
83,0.0055723231844604015,1.9732793045043946
84,0.004939204957336188,1.9128956699371338
85,0.00465790405869484,1.8515883779525757
86,0.004374972963705659,1.8184744548797607
87,0.00388003027997911,1.7778387022018434
88,0.0039337177388370035,1.6998297023773192
89,0.0035691917035728694,1.6837135553359985
90,0.00344806625507772,1.6623185443878175
91,0.0030122144054621457,1.6576698875427247
92,0.0027673213463276624,1.6249560737609863
93,0.002856508633121848,1.6240568828582764
94,0.002753020729869604,1.5758218336105347
95,0.0026131701515987515,1.5809012413024903
96,0.0025363609194755552,1.582340407371521
97,0.0022963314084336163,1.574164595603943
98,0.0021450670156627893,1.5397609663009644
99,0.0020245812088251114,1.5181229543685912
100,0.0018615885963663458,1.4986095190048219
101,0.0017861785786226392,1.4914097499847412
102,0.0016246267827227713,1.4702669668197632
103,0.0015794206690043211,1.4682619333267213
104,0.006875579091720283,1.9208545064926148
105,0.0023493663128465415,2.311728391647339
106,0.001808940377086401,2.15958776473999
107,0.0016491370694711805,2.1188389015197755
108,0.0016102653229609133,2.022055063247681
109,0.0014485255442559719,1.969564800262451
110,0.0014322023512795567,1.9525624465942384
111,0.0013203679025173187,1.9111578464508057
112,0.0012645830865949392,1.8682360363006592
113,0.0012420704076066614,1.8317561149597168
114,0.0012240613717585801,1.8121539735794068
115,0.0011521003697998822,1.7846880197525024
116,0.0011092218942940235,1.7496431589126586
117,0.0010509484820067883,1.7247338819503784
118,0.0009800435625948011,1.712153434753418
119,0.000927490284666419,1.6694748830795287
